times,wx (rad/s),wy (rad/s),wz (rad/s),GaitPhase
23.321,0.12,1.57,-2.97203883590334,step
23.324,0.12,1.71,-2.97637317948343,step
23.327,0.1,1.83,-2.97897735728879,step
23.329,0.08,1.93,-2.97979299952016,swing
23.33,0.04,2,-2.97876410079415,swing
23.333,0,2.04,-2.97583722127893,swing
23.335,-0.06,2.04,-2.97096168278882,swing
23.345,-0.12,2.01,-2.96408975892755,swing
23.345,-0.19,1.95,-2.9551768583533,swing
23.346,-0.25,1.86,-2.94418170023485,swing
23.346,-0.32,1.73,-2.93106648097877,swing
23.348,-0.38,1.6,-2.9157970313342,swing
23.351,-0.42,1.45,-2.89834296302516,swing
23.354,-0.46,1.31,-2.87867780412047,swing
23.354,-0.48,1.16,-2.85677912242656,swing
23.37,-0.49,1.02,-2.83262863627668,swing
23.371,-0.5,0.89,-2.80621231218742,swing
23.371,-0.49,0.79,-2.77752044895597,swing
23.371,-0.48,0.7,-2.74654774787351,swing
23.371,-0.46,0.63,-2.71329336882732,swing
23.371,-0.43,0.6,-2.67776097215146,swing
23.371,-0.4,0.58,-2.6399587461598,swing
23.376,-0.37,0.59,-2.59989942035437,swing
23.377,-0.34,0.62,-2.55760026434421,swing
23.38,-0.31,0.67,-2.51308307253725,swing
23.381,-0.28,0.73,-2.46637413467945,swing
23.384,-0.25,0.8,-2.41750419231544,swing
23.387,-0.24,0.86,-2.36650838123446,swing
23.39,-0.24,0.91,-2.31342615994895,swing
23.391,-0.23,0.94,-2.25830122423338,swing
23.393,-0.22,0.97,-2.20118140773232,swing
23.395,-0.22,0.96,-2.14211856863378,swing
23.399,-0.23,0.94,-2.0811684623995,swing
23.401,-0.23,0.89,-2.01839060055239,swing
23.403,-0.25,0.83,-1.95384809554528,swing
23.405,-0.27,0.76,-1.88760749177669,swing
23.409,-0.3,0.69,-1.81973858287887,swing
23.411,-0.33,0.64,-1.75031421548126,swing
23.413,-0.37,0.58,-1.67941007974736,swing
23.415,-0.4,0.55,-1.60710448709297,swing
23.418,-0.43,0.53,-1.53347813561742,swing
23.42,-0.44,0.54,-1.4586138639121,swing
23.423,-0.43,0.56,-1.38259639405091,swing
23.424,-0.41,0.59,-1.30551206470917,swing
23.426,-0.37,0.64,-1.22744855549861,swing
23.429,-0.31,0.69,-1.14849460374035,swing
23.432,-0.25,0.74,-1.06873971502184,swing
23.435,-0.16,0.81,-0.988273868992223,swing
23.437,-0.07,0.87,-0.907187221940407,swing
23.44,0.03,0.92,-0.825569807766941,swing
23.441,0.13,0.99,-0.743511239003826,swing
23.444,0.24,1.05,-0.661100409553102,swing
23.448,0.33,1.11,-0.578425200805785,swing
23.449,0.42,1.17,-0.495572192767664,swing
23.451,0.5,1.23,-0.412626381759637,swing
23.453,0.57,1.3,-0.329670906180186,swing
23.46,0.62,1.35,-0.246786781719636,swing
23.46,0.67,1.41,-0.164052647303443,swing
23.46,0.7,1.46,-0.081544522918804,swing
23.462,0.72,1.5,0.000664419650774,swing
23.465,0.73,1.53,0.082504072290905,swing
23.468,0.73,1.55,0.163907591461787,swing
23.471,0.73,1.56,0.244811583912396,swing
23.488,0.73,1.57,0.325156276694766,swing
23.489,0.73,1.56,0.404885671084524,swing
23.489,0.73,1.54,0.483947680119216,swing
23.489,0.73,1.51,0.562294249561055,swing
23.49,0.75,1.47,0.639881462174736,swing
23.49,0.77,1.41,0.71666962528389,swing
23.49,0.79,1.35,0.792623341631953,swing
23.49,0.82,1.26,0.867711563625401,swing
23.493,0.86,1.17,0.941907631080761,swing
23.495,0.91,1.06,1.01518929263284,swing
23.497,0.97,0.95,1.08753871099193,swing
23.499,1.03,0.82,1.15894245226332,swing
23.501,1.1,0.69,1.22939145956485,swing
23.504,1.16,0.55,1.29888101119778,swing
23.506,1.23,0.4,1.36741066364489,swing
23.509,1.3,0.24,1.43498417968764,swing
23.511,1.37,0.08,1.5016094419524,swing
23.514,1.44,-0.08,1.56729835221516,swing
23.516,1.51,-0.24,1.63206671681381,swing
23.52,1.57,-0.41,1.69593411853815,swing
23.521,1.64,-0.57,1.75892377538933,swing
23.523,1.69,-0.73,1.82106238662278,swing
23.526,1.75,-0.89,1.88237996651147,swing
23.529,1.8,-1.06,1.942909666289,swing
23.532,1.85,-1.22,2.00268758475427,swing
23.535,1.9,-1.38,2.06175256804128,swing
23.535,1.94,-1.54,2.1201459990787,swing
23.538,1.99,-1.7,2.17791157728397,swing
23.542,2.04,-1.85,2.23509508905557,swing
23.543,2.08,-2.01,2.2917441696449,swing
23.545,2.13,-2.16,2.34790805700586,swing
23.548,2.17,-2.32,2.40363733823617,swing
23.55,2.22,-2.47,2.45898368924087,swing
23.555,2.27,-2.61,2.51399960826389,swing
23.558,2.32,-2.76,2.56873814394995,swing
23.558,2.36,-2.9,2.62325261861509,swing
23.558,2.41,-3.04,2.67759634742097,swing
23.561,2.46,-3.17,2.73182235416487,swing
23.565,2.51,-3.3,2.78598308441572,swing
23.568,2.56,-3.42,2.84013011674604,swing
23.569,2.61,-3.54,2.89431387283144,swing
23.578,2.66,-3.65,2.94858332721271,swing
23.578,2.71,-3.76,3.002985717541,swing
23.579,2.76,-3.86,3.05756625615326,swing
23.588,2.82,-3.95,3.11236784385301,swing
23.588,2.86,-4.04,3.16743078680084,swing
23.591,2.91,-4.12,3.22279251744848,swing
23.591,2.96,-4.18,3.27848732047941,swing
23.591,2.99,-4.23,3.33454606474713,swing
23.605,3.02,-4.28,3.39099594222822,swing
23.605,3.05,-4.31,3.44786021502967,swing
23.606,3.07,-4.34,3.50515797150858,swing
23.606,3.08,-4.35,3.56290389257475,swing
23.606,3.08,-4.35,3.62110802925245,swing
23.606,3.08,-4.35,3.6797755925764,swing
23.606,3.07,-4.34,3.73890675688711,swing
23.606,3.06,-4.32,3.79849647757302,swing
23.61,3.03,-4.3,3.85853432428054,swing
23.612,3.01,-4.27,3.91900433057864,swing
23.615,2.98,-4.24,3.97988486102168,swing
23.617,2.95,-4.21,4.04114849650389,swing
23.62,2.92,-4.17,4.1027619387414,swing
23.621,2.89,-4.13,4.16468593465314,swing
23.628,2.86,-4.08,4.22687522134191,swing
23.63,2.84,-4.04,4.28927849230195,swing
23.63,2.81,-3.99,4.3518383853994,swing
23.631,2.78,-3.94,4.41449149309011,swing
23.634,2.76,-3.89,4.47716839525422,swing
23.637,2.73,-3.83,4.5397937149418,swing
23.64,2.7,-3.78,4.60228619723713,swing
23.64,2.68,-3.72,4.66455881136357,swing
23.643,2.65,-3.66,4.72651887606414,swing
23.645,2.61,-3.6,4.78806820820825,swing
23.65,2.58,-3.53,4.84910329448933,swing
23.652,2.55,-3.46,4.90951548599536,swing
23.654,2.5,-3.4,4.96919121535203,swing
23.655,2.46,-3.33,5.02801223605888,swing
23.658,2.42,-3.26,5.08585588356072,swing
23.66,2.37,-3.2,5.14259535752146,swing
23.663,2.33,-3.14,5.19810002469367,swing
23.666,2.28,-3.08,5.25223574170565,swing
23.668,2.23,-3.02,5.30486519701862,swing
23.671,2.17,-2.96,5.3558482712389,swing
23.674,2.12,-2.91,5.40504241490477,swing
23.676,2.07,-2.87,5.45230304280415,swing
23.677,2.01,-2.82,5.4974839438168,swing
23.68,1.96,-2.78,5.54043770521478,swing
23.682,1.9,-2.75,5.58101615029586,swing
23.684,1.85,-2.72,5.61907078816817,swing
23.688,1.79,-2.69,5.65445327444959,swing
23.692,1.74,-2.67,5.68701588159385,swing
23.695,1.68,-2.65,5.71661197750511,swing
23.696,1.63,-2.63,5.74309651105577,swing
23.699,1.57,-2.62,5.76632650307671,swing
23.7,1.52,-2.6,5.78616154134656,swing
23.701,1.46,-2.58,5.80246427806654,swing
23.704,1.41,-2.57,5.81510092827056,swing
23.711,1.35,-2.55,5.82394176758628,swing
23.712,1.29,-2.53,5.82886162773268,swing
23.712,1.23,-2.51,5.82974038811215,swing
23.712,1.18,-2.48,5.82646346183029,swing
23.715,1.12,-2.46,5.81892227445526,swing
23.717,1.07,-2.44,5.80701473380852,swing
23.721,1.03,-2.42,5.79064568906299,swing
23.738,0.99,-2.39,5.76972737741079,swing
23.739,0.94,-2.37,5.74417985655303,swing
23.739,0.91,-2.35,5.71393142125694,swing
23.739,0.87,-2.33,5.67891900222208,swing
23.74,0.85,-2.31,5.63908854549783,swing
23.74,0.83,-2.29,5.59439537069914,swing
23.74,0.8,-2.28,5.54480450627854,swing
23.74,0.77,-2.28,5.49029100013029,swing
23.741,0.75,-2.27,5.43084020382935,swing
23.746,0.73,-2.26,5.36644802884428,swing
23.748,0.71,-2.22,5.29712117311151,swing
23.748,0.69,-2.16,5.22287731641843,swing
23.751,0.65,-2.09,5.14374528311726,swing
23.754,0.61,-2,5.05976517078042,swing
23.757,0.57,-1.89,4.97098844351147,swing
23.76,0.54,-1.77,4.87747798874258,swing
23.761,0.51,-1.64,4.779308136478,swing
23.763,0.5,-1.53,4.67656464008072,swing
23.766,0.49,-1.43,4.56934461784471,swing
23.77,0.5,-1.35,4.45775645474561,swing
23.774,0.5,-1.31,4.34191966391815,swing
23.774,0.49,-1.29,4.22196470756773,swing
23.776,0.48,-1.31,4.09803277718659,swing
23.777,0.47,-1.34,3.97027553311183,swing
23.782,0.45,-1.4,3.83885480363392,swing
23.786,0.43,-1.47,3.70394224404144,swing
23.786,0.42,-1.54,3.56571895617242,swing
23.787,0.39,-1.61,3.42437506923594,swing
23.791,0.37,-1.67,3.28010928287069,swing
23.794,0.33,-1.72,3.13312837362164,swing
23.796,0.28,-1.75,2.98364666624032,swing
23.798,0.21,-1.77,2.83188547144958,swing
23.8,0.14,-1.77,2.67807249205749,swing
23.803,0.04,-1.74,2.52244119955469,swing
23.805,-0.07,-1.68,2.36523018358312,swing
23.81,-0.2,-1.59,2.20668247691582,swing
23.811,-0.33,-1.48,2.04704485883494,swing
23.811,-0.47,-1.35,1.88656714003094,swing
23.814,-0.61,-1.21,1.72550143236558,swing
23.817,-0.74,-1.06,1.564101407039,swing
23.819,-0.87,-0.93,1.40262154486998,swing
23.841,-0.98,-0.83,1.24131638253418,swing
23.842,-1.06,-0.75,1.08043975870219,swing
23.842,-1.12,-0.7,0.920244064073584,swing
23.842,-1.16,-0.68,0.760979499313285,swing
23.843,-1.17,-0.7,0.602893344859656,swing
23.843,-1.16,-0.74,0.446229246491215,swing
23.843,-1.14,-0.8,0.29122652041191,swing
23.843,-1.1,-0.89,0.13811948144675,swing
23.843,-1.07,-1,-0.012863202265704,swing
23.843,-1.03,-1.12,-0.161499124935098,swing
23.845,-1.01,-1.24,-0.307572726251303,swing
23.848,-1.01,-1.36,-0.450875839389728,swing
23.849,-1.02,-1.48,-0.591208201597329,swing
23.854,-1.04,-1.59,-0.728377925384537,swing
23.855,-1.07,-1.69,-0.862201928676331,swing
23.857,-1.12,-1.78,-0.992506322611782,swing
23.861,-1.17,-1.85,-1.11912675602386,swing
23.862,-1.22,-1.91,-1.24190871597913,swing
23.866,-1.27,-1.96,-1.36070778410878,swing
23.868,-1.31,-1.99,-1.4753898488177,swing
23.87,-1.35,-2.03,-1.58583127381432,swing
23.874,-1.38,-2.05,-1.69191902375942,swing
23.874,-1.4,-2.06,-1.79355074818436,swing
23.878,-1.4,-2.07,-1.89063482517462,swing
23.88,-1.36,-2.07,-1.98309036664963,swing
23.882,-1.29,-2.05,-2.07084718739093,swing
23.884,-1.15,-2,-2.15384574027062,swing
23.886,-0.93,-1.89,-2.23203702040673,swing
23.891,-0.58,-1.65,-2.30538244121077,swing
23.893,-0.07,-1.23,-2.37385368548577,swing
23.893,0.53,-0.73,-2.43743253486534,swing
23.896,1.06,-0.32,-2.49611068093894,swing
23.899,1.35,-0.23,-2.54988952136692,swing
23.903,1.38,-0.52,-2.59877994413384,swing
23.903,1.22,-1.08,-2.64280210281131,swing
23.908,0.88,-1.72,-2.68198518530539,swing
23.908,0.37,-2.25,-2.71636717807047,swing
23.912,-0.23,-2.68,-2.74599462721566,swing
23.914,-0.78,-3.07,-2.77092239735698,swing
23.916,-1.19,-3.41,-2.79121342852593,swing
23.918,-1.47,-3.65,-2.80693849097335,swing
23.921,-1.69,-3.79,-2.81817593733336,swing
23.924,-1.87,-3.89,-2.82501145134524,swing
23.926,-1.99,-3.96,-2.82753779216421,step
23.928,-2.07,-4.03,-2.8258545332077,step
23.93,-2.11,-4.09,-2.82006779446187,step
23.932,-2.13,-4.18,-2.81028996719603,step
23.935,-2.15,-4.29,-2.7966394300854,step
23.944,-2.18,-4.4,-2.77924025581783,step
23.945,-2.21,-4.48,-2.75822190735551,step
23.945,-2.2,-4.48,-2.73371892314028,step
23.945,-2.15,-4.39,-2.70587059067559,step
23.946,-2.06,-4.21,-2.67482060809235,step
23.95,-1.95,-3.96,-2.64071673350892,step
23.951,-1.84,-3.68,-2.60371042222276,step
23.953,-1.74,-3.42,-2.56395645201215,step
23.971,-1.67,-3.24,-2.52161253707072,step
23.973,-1.64,-3.18,-2.47683893133247,step
23.973,-1.66,-3.2,-2.42979802216188,step
23.973,-1.7,-3.27,-2.38065391557599,step
23.974,-1.75,-3.32,-2.32957201433208,step
23.974,-1.8,-3.33,-2.27671859035716,step
23.974,-1.82,-3.27,-2.22226035311787,step
23.974,-1.81,-3.11,-2.16636401563403,step
23.978,-1.76,-2.86,-2.10919585992899,step
23.978,-1.67,-2.53,-2.05092130378313,step
23.981,-1.55,-2.13,-1.99170447071237,step
23.982,-1.39,-1.71,-1.93170776512631,step
23.986,-1.2,-1.28,-1.87109145462882,step
23.991,-1.01,-0.88,-1.81001326140346,step
23.992,-0.83,-0.54,-1.74862796457864,step
23.992,-0.66,-0.25,-1.68708701539259,step
23.996,-0.55,0.01,-1.6255381668809,step
23.998,-0.49,0.26,-1.56412511969333,step
24.001,-0.49,0.5,-1.50298718551799,step
24.001,-0.53,0.74,-1.44225896945566,step
24.005,-0.63,0.99,-1.3820700725499,step
24.007,-0.75,1.24,-1.32254481554322,step
24.01,-0.88,1.49,-1.26380198479752,step
24.012,-1,1.72,-1.20595460119029,step
24.015,-1.1,1.93,-1.1491097126751,step
24.015,-1.17,2.09,-1.09336821107752,step
24.022,-1.22,2.22,-1.03882467358421,step
24.022,-1.26,2.3,-0.985567229273853,step
24.026,-1.27,2.36,-0.933677450932737,step
24.027,-1.26,2.39,-0.883230272295301,step
24.027,-1.24,2.39,-0.834293930750128,step
24.031,-1.19,2.38,-0.786929935454159,step
24.035,-1.14,2.34,-0.741193060702124,step
24.035,-1.08,2.28,-0.697131364303127,step
24.041,-1.02,2.19,-0.654786230620976,step
24.045,-0.97,2.06,-0.6141924378383,step
24.045,-0.92,1.9,-0.575378248905759,step
24.047,-0.87,1.7,-0.538365525536798,step
24.049,-0.85,1.47,-0.503169864505263,step
24.049,-0.83,1.23,-0.469800755398576,step
24.057,-0.83,0.97,-0.438261758873688,step
24.058,-0.83,0.71,-0.408550704357687,step
24.058,-0.85,0.45,-0.380659906030802,step
24.06,-0.86,0.2,-0.354576395827383,step
24.062,-0.89,-0.04,-0.330282172090816,step
24.064,-0.9,-0.26,-0.307754462421311,step
24.067,-0.92,-0.44,-0.286965999161787,step
24.07,-0.92,-0.59,-0.267885305877345,step
24.076,-0.92,-0.7,-0.250476993099757,step
24.077,-0.9,-0.75,-0.234702061532007,step
24.077,-0.87,-0.75,-0.220518210842195,step
24.078,-0.84,-0.71,-0.207880152124597,step
24.081,-0.8,-0.62,-0.196739922072056,step
24.084,-0.76,-0.51,-0.187047196891627,step
24.085,-0.71,-0.38,-0.178749604007506,step
24.088,-0.66,-0.26,-0.171793029634362,step
24.131,-0.6,-0.15,-0.166121920372216,step
24.132,-0.55,-0.06,-0.161679577071734,step
24.132,-0.49,0.01,-0.158408439345822,step
24.132,-0.44,0.07,-0.156250359257182,step
24.132,-0.4,0.11,-0.155146862887807,step
24.133,-0.38,0.13,-0.155039398689682,step
24.133,-0.35,0.15,-0.155869571720085,step
24.133,-0.34,0.16,-0.157579363074135,step
24.133,-0.34,0.17,-0.160111334036018,step
24.133,-0.34,0.19,-0.163408814673972,step
24.133,-0.35,0.21,-0.167416076797888,step
24.134,-0.36,0.23,-0.172078491378479,step
24.134,-0.38,0.27,-0.177342670689852,step
24.134,-0.4,0.31,-0.183156595580173,step
24.134,-0.43,0.36,-0.189469728395967,step
24.134,-0.45,0.42,-0.196233112183207,step
24.135,-0.47,0.49,-0.203399456862848,step
24.135,-0.49,0.57,-0.210923213130674,step
24.135,-0.5,0.64,-0.21876063486301,step
24.136,-0.51,0.7,-0.226869830823202,step
24.14,-0.51,0.76,-0.235210806461374,step
24.145,-0.51,0.8,-0.243745496584642,step
24.145,-0.51,0.83,-0.252437789649272,step
24.146,-0.5,0.85,-0.261253544392786,step
24.15,-0.49,0.85,-0.270160599484839,step
24.15,-0.49,0.84,-0.279128776832321,step
24.155,-0.49,0.82,-0.28812987912771,step
24.158,-0.49,0.8,-0.297137682180897,step
24.158,-0.48,0.76,-0.306127922523882,step
24.161,-0.48,0.72,-0.315078280725792,step
24.162,-0.48,0.68,-0.323968360803016,step
24.168,-0.47,0.63,-0.332779666056984,step
24.169,-0.46,0.57,-0.341495571620867,step
24.171,-0.45,0.51,-0.350101293947494,step
24.174,-0.44,0.45,-0.358583857424946,step
24.175,-0.42,0.4,-0.366932058264721,step
24.18,-0.41,0.34,-0.375136425770667,step
24.181,-0.4,0.28,-0.383189181065688,step
24.181,-0.4,0.23,-0.39108419332805,step
24.185,-0.39,0.18,-0.398816933570501,step
24.188,-0.38,0.14,-0.406384425983582,step
24.194,-0.38,0.1,-0.413785196859334,step
24.194,-0.37,0.06,-0.421019221112837,step
24.194,-0.37,0.01,-0.428087866426191,step
24.197,-0.37,-0.03,-0.434993835052008,step
24.199,-0.36,-0.05,-0.441741103330393,step
24.202,-0.36,-0.07,-0.448334858993698,step
24.204,-0.36,-0.08,-0.454781436356062,step
24.232,-0.36,-0.08,-0.461088249509388,step
24.233,-0.36,-0.08,-0.467263723673354,step
24.233,-0.36,-0.07,-0.473317224873741,step
24.234,-0.37,-0.05,-0.479258988150116,step
24.234,-0.37,-0.04,-0.485100044519926,step
24.234,-0.38,-0.02,-0.490852146950542,step
24.234,-0.38,0,-0.496527695613074,step
24.234,-0.39,0.01,-0.502139662710949,step
24.235,-0.39,0.03,-0.507701517192048,step
24.235,-0.4,0.06,-0.513227149665022,step
24.235,-0.41,0.08,-0.518730797848252,step
24.235,-0.41,0.11,-0.524226972883295,step
24.235,-0.41,0.14,-0.52973038684333,step
24.239,-0.41,0.17,-0.535255881760814,step
24.243,-0.41,0.2,-0.540818360487356,step
24.245,-0.4,0.23,-0.546432719682608,step
24.245,-0.4,0.26,-0.552113785208115,step
24.247,-0.4,0.28,-0.55787625017677,step
24.252,-0.4,0.3,-0.563734615879287,step
24.254,-0.4,0.31,-0.569703135776394,step
24.254,-0.4,0.32,-0.575795762710092,step
24.256,-0.41,0.31,-0.582026099450252,step
24.26,-0.41,0.3,-0.588407352655034,step
24.263,-0.42,0.28,-0.594952290285673,step
24.265,-0.43,0.25,-0.601673202478676,step
24.267,-0.43,0.22,-0.608581865841901,step
24.27,-0.44,0.19,-0.615689511106213,step
24.27,-0.44,0.15,-0.623006794031886,step
24.275,-0.44,0.12,-0.630543769439487,step
24.277,-0.44,0.09,-0.63830986820892,step
24.279,-0.43,0.06,-0.646313877068275,step
24.281,-0.42,0.03,-0.654563920976756,step
24.284,-0.42,0,-0.663067447893692,step
24.287,-0.42,-0.03,-0.671831215718681,step
24.289,-0.42,-0.06,-0.680861281186436,step
24.29,-0.43,-0.09,-0.690162990503921,step
24.292,-0.43,-0.12,-0.699740971527191,step
24.295,-0.43,-0.15,-0.709599127290904,step
24.299,-0.43,-0.18,-0.719740630724327,step
24.301,-0.43,-0.21,-0.730167920412992,step
24.303,-0.43,-0.22,-0.740882697294308,step
24.304,-0.43,-0.23,-0.751885922207751,step
24.307,-0.44,-0.23,-0.763177814255403,step
24.311,-0.44,-0.22,-0.774757849965401,step
24.313,-0.44,-0.2,-0.786624763288008,step
24.314,-0.44,-0.17,-0.79877654649041,step
24.316,-0.44,-0.15,-0.81121045205095,step
24.32,-0.44,-0.12,-0.823922995686015,step
24.326,-0.44,-0.09,-0.836909960672142,step
24.326,-0.44,-0.06,-0.850166403651674,step
24.326,-0.44,-0.03,-0.863686662131335,step
24.329,-0.44,0.01,-0.877464363898959,step
24.334,-0.44,0.05,-0.891492438593697,step
24.334,-0.43,0.08,-0.905763131668862,step
24.337,-0.43,0.12,-0.920268020984117,step
24.338,-0.44,0.15,-0.934998036254929,step
24.35,-0.44,0.19,-0.949943481572643,step
24.35,-0.44,0.22,-0.965094061188572,step
24.351,-0.45,0.26,-0.980438908730693,step
24.351,-0.46,0.29,-0.995966619992348,step
24.351,-0.46,0.32,-1.0116652893996,step
24.353,-0.47,0.35,-1.02752255022816,step
24.357,-0.48,0.37,-1.04352561860253,step
24.359,-0.49,0.39,-1.05966134127027,step
24.362,-0.49,0.4,-1.07591624710214,step
24.363,-0.5,0.42,-1.09227660222644,step
24.364,-0.5,0.42,-1.10872846866239,step
24.368,-0.5,0.42,-1.12525776627389,step
24.371,-0.5,0.42,-1.14185033782253,step
24.374,-0.5,0.42,-1.15849201685703,step
24.374,-0.49,0.43,-1.17516869813601,step
24.377,-0.49,0.43,-1.19186641024309,step
24.381,-0.49,0.43,-1.20857139001691,step
24.384,-0.49,0.43,-1.22527015838554,step
24.386,-0.49,0.43,-1.24194959716491,step
24.387,-0.49,0.42,-1.25859702635416,step
24.392,-0.49,0.41,-1.27520028143929,step
24.394,-0.49,0.39,-1.29174779019875,step
24.396,-0.48,0.38,-1.30822864849209,step
24.399,-0.48,0.38,-1.3246326945049,step
24.401,-0.47,0.37,-1.34095058092066,step
24.401,-0.47,0.36,-1.35717384449185,step
24.404,-0.46,0.35,-1.37329497248966,step
24.409,-0.45,0.34,-1.38930746552333,step
24.409,-0.44,0.34,-1.40520589623608,step
24.411,-0.43,0.33,-1.4209859634057,step
24.414,-0.42,0.33,-1.43664454100191,step
24.416,-0.41,0.33,-1.45217972178149,step
24.42,-0.4,0.32,-1.4675908550326,step
24.422,-0.39,0.32,-1.48287857811413,step
24.425,-0.38,0.33,-1.4980448414714,step
24.426,-0.38,0.33,-1.51309292684766,step
24.428,-0.37,0.33,-1.52802745844902,step
24.431,-0.36,0.33,-1.54285440685934,step
24.434,-0.35,0.34,-1.55758108554017,step
24.434,-0.35,0.34,-1.57221613978887,step
24.439,-0.35,0.34,-1.58676952806585,step
24.446,-0.34,0.34,-1.60125249563825,step
24.447,-0.34,0.34,-1.61567754052363,step
24.447,-0.34,0.34,-1.63005837175134,step
24.447,-0.34,0.33,-1.64440985999266,step
24.45,-0.33,0.33,-1.65874798064203,step
24.452,-0.33,0.31,-1.67308974946256,step
24.457,-0.33,0.3,-1.68745315093791,step
24.459,-0.32,0.29,-1.70185705950137,step
24.459,-0.31,0.28,-1.71632115384082,step
24.461,-0.3,0.27,-1.7308658245061,step
24.463,-0.29,0.27,-1.74551207507245,step
24.467,-0.28,0.26,-1.76028141714123,step
